"Seller Gstin","Invoice Number","Invoice Date","Transaction Type","Order Id","Shipment Id","Shipment Date","Order Date","Shipment Item Id",Quantity,"Item Description",Asin,Hsn/sac,Sku,"Product Tax Code","Bill From City","Bill From State","Bill From Country","Bill From Postal Code","Ship From City","Ship From State","Ship From Country","Ship From Postal Code","Ship To City","Ship To State","Ship To Country","Ship To Postal Code","Invoice Amount","Tax Exclusive Gross","Total Tax Amount","Cgst Rate","Sgst Rate","Utgst Rate","Igst Rate","Compensatory Cess Rate","Principal Amount","Principal Amount Basis","Cgst Tax","Sgst Tax","Igst Tax","Utgst Tax","Compensatory Cess Tax","Shipping Amount","Shipping Amount Basis","Shipping Cgst Tax","Shipping Sgst Tax","Shipping Utgst Tax","Shipping Igst Tax","Shipping Cess Tax Amount","Gift Wrap Amount","Gift Wrap Amount Basis","Gift Wrap Cgst Tax","Gift Wrap Sgst Tax","Gift Wrap Utgst Tax","Gift Wrap Igst Tax","Gift Wrap Compensatory Cess Tax","Item Promo Discount","Item Promo Discount Basis","Item Promo Tax","Shipping Promo Discount","Shipping Promo Discount Basis","Shipping Promo Tax","Gift Wrap Promo Discount","Gift Wrap Promo Discount Basis","Gift Wrap Promo Tax","Tcs Cgst Rate","Tcs Cgst Amount","Tcs Sgst Rate","Tcs Sgst Amount","Tcs Utgst Rate","Tcs Utgst Amount","Tcs Igst Rate","Tcs Igst Amount","Warehouse Id","Fulfillment Channel","Payment Method Code","Credit Note No","Credit Note Date"
06ABOCS1954R1ZG,IN-193,"2025-08-01 10:28:28",Refund,402-2895425-8385100,A0773558MGEGEJ4LOH0W,"2025-08-01 15:33:14","2025-08-01 10:17:14",491582886332,1,"10  Niacinamide Serum with 1  Zinc PCA  0 5  Bakuchiol  Moringa   Tulsi Extract   Brightening Face Serum for Glowing Skin  Acne Marks  Dark Spots  Pig",B0F66GJN8Y,,X3-Z7YA-42X2,A_GEN_STANDARD,Gurugram,HARYANA,IN,122001,GURUGRAM,HARYANA,IN,122001,"SHENDRA MIDC",MAHARASHTRA,IN,431154,-419,-355.08,-63.92,0,0,0,0.18,0,419,-355.08,0,0,-63.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,-1.78,,MFN,COD,CN-21,"2025-08-08 14:26:44"
06ABOCS1954R1ZG,IN-265,"2025-08-08 00:55:19",Shipment,408-1443581-7041144,A0887332DF2K54KYXQ4J,"2025-08-08 15:21:43","2025-08-08 00:41:17",493499335127,1,"10  Niacinamide Serum with 1  Zinc PCA  0 5  Bakuchiol  Moringa   Tulsi Extract   Brightening Face Serum for Glowing Skin  Acne Marks  Dark Spots  Pig",B0F66GJN8Y,,X3-Z7YA-42X2,A_GEN_STANDARD,Gurugram,HARYANA,IN,122001,GURUGRAM,HARYANA,IN,122001,YADGIR,KARNATAKA,IN,585201,419,355.08,63.92,0,0,0,0.18,0,419,355.08,0,0,63.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,1.78,,MFN,PayStation,,
06ABOCS1954R1ZG,IN-263,"2025-08-07 18:34:25",Shipment,402-2145140-7733129,A0015777U98EFD0Z6I5L,"2025-08-08 15:21:46","2025-08-07 18:25:16",494100970436,1,"10  Niacinamide Serum with 1  Zinc PCA  0 5  Bakuchiol  Moringa   Tulsi Extract   Brightening Face Serum for Glowing Skin  Acne Marks  Dark Spots  Pig",B0F66GJN8Y,,X3-Z7YA-42X2,A_GEN_STANDARD,Gurugram,HARYANA,IN,122001,GURUGRAM,HARYANA,IN,122001,HYDERABAD,TELANGANA,IN,500032,419,355.08,63.92,0,0,0,0.18,0,419,355.08,0,0,63.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,1.78,,MFN,COD,,
06ABOCS1954R1ZG,IN-267,"2025-08-08 12:16:39",Shipment,407-5374565-9461127,A083485335BBTPX72SOC1,"2025-08-08 15:21:44","2025-08-08 12:03:36",495333962320,1,"Ultra Light Sunscreen SPF 50 PA       Non Greasy  No White Cast   For Oily  Dry   Sensitive Skin   Broad Spectrum UVA UVB Protection   With Niacinamid",B0F64QJJ2M,,S7-EQ0J-9S4C,A_GEN_STANDARD,Gurugram,HARYANA,IN,122001,GURUGRAM,HARYANA,IN,122001,WADGAON,MAHARASHTRA,IN,416112,359,304.24,54.76,0,0,0,0.18,0,359,304.24,0,0,54.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,1.52,,MFN,PayStation,,
06ABOCS1954R1ZG,IN-267,"2025-08-08 12:16:39",Shipment,407-5374565-9461127,A083485335BBTPX72SOC1,"2025-08-08 15:21:44","2025-08-08 12:03:36",495307964703,1,"10  Niacinamide Serum with 1  Zinc PCA  0 5  Bakuchiol  Moringa   Tulsi Extract   Brightening Face Serum for Glowing Skin  Acne Marks  Dark Spots  Pig",B0F66GJN8Y,,X3-Z7YA-42X2,A_GEN_STANDARD,Gurugram,HARYANA,IN,122001,GURUGRAM,HARYANA,IN,122001,WADGAON,MAHARASHTRA,IN,416112,419,355.08,63.92,0,0,0,0.18,0,419,355.08,0,0,63.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,1.78,,MFN,PayStation,,
06ABOCS1954R1ZG,IN-259,"2025-08-07 14:12:13",Shipment,402-2412697-2999543,A03159482ZHA2M9455P41,"2025-08-08 15:21:44","2025-08-07 13:59:57",492954147670,1,"Ultra Light Sunscreen SPF 50 PA       Non Greasy  No White Cast   For Oily  Dry   Sensitive Skin   Broad Spectrum UVA UVB Protection   With Niacinamid",B0F64QJJ2M,,S7-EQ0J-9S4C,A_GEN_STANDARD,Gurugram,HARYANA,IN,122001,GURUGRAM,HARYANA,IN,122001,BID,MAHARASHTRA,IN,431122,359,304.24,54.76,0,0,0,0.18,0,359,304.24,0,0,54.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,1.52,,MFN,COD,,
06ABOCS1954R1ZG,IN-266,"2025-08-08 09:26:45",Shipment,408-6903125-5815563,A10260571I5IJMKMGTFE,"2025-08-09 13:31:33","2025-08-08 09:24:17",495306192220,1,"Ultra Light Sunscreen SPF 50 PA       Non Greasy  No White Cast   For Oily  Dry   Sensitive Skin   Broad Spectrum UVA UVB Protection   With Niacinamid",B0F64QJJ2M,,S7-EQ0J-9S4C,A_GEN_STANDARD,Gurugram,HARYANA,IN,122001,GURUGRAM,HARYANA,IN,122001,GURUGRAM,HARYANA,IN,122001,359,304.24,54.76,0.09,0.09,0,0,0,359,304.24,27.38,27.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0.76,0.0025,0.76,0,0,0,0,,MFN,PayStation,,
06ABOCS1954R1ZG,IN-268,"2025-08-08 20:25:06",Shipment,171-2102936-3136326,A08418203SNI4HF43NCQH,"2025-08-09 13:31:32","2025-08-08 20:14:04",494877981529,1,"10  Niacinamide Serum with 1  Zinc PCA  0 5  Bakuchiol  Moringa   Tulsi Extract   Brightening Face Serum for Glowing Skin  Acne Marks  Dark Spots  Pig",B0F66GJN8Y,,X3-Z7YA-42X2,A_GEN_STANDARD,Gurugram,HARYANA,IN,122001,GURUGRAM,HARYANA,IN,122001,SOLAPUR,MAHARASHTRA,IN,413412,419,355.08,63.92,0,0,0,0.18,0,419,355.08,0,0,63.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,1.78,,MFN,COD,,
06ABOCS1954R1ZG,IN-264,"2025-08-07 22:50:07",Shipment,171-3896424-6391538,A02294372GEZI5RLBKWZI,"2025-08-09 13:31:34","2025-08-07 22:36:36",492888861073,1,"10  Niacinamide Serum with 1  Zinc PCA  0 5  Bakuchiol  Moringa   Tulsi Extract   Brightening Face Serum for Glowing Skin  Acne Marks  Dark Spots  Pig",B0F66GJN8Y,,X3-Z7YA-42X2,A_GEN_STANDARD,Gurugram,HARYANA,IN,122001,GURUGRAM,HARYANA,IN,122001,VADODARA,GUJARAT,IN,390011,419,355.08,63.92,0,0,0,0.18,0,419,355.08,0,0,63.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,1.78,,MFN,PayStation,,
06ABOCS1954R1ZG,IN-258,"2025-08-07 14:03:40",Shipment,404-3147486-1752332,A06349043FJY12SNEO91D,"2025-08-09 13:31:38","2025-08-07 13:51:06",494503559292,1,"Ultra Light Sunscreen SPF 50 PA       Non Greasy  No White Cast   For Oily  Dry   Sensitive Skin   Broad Spectrum UVA UVB Protection   With Niacinamid",B0F64QJJ2M,,S7-EQ0J-9S4C,A_GEN_STANDARD,Gurugram,HARYANA,IN,122001,GURUGRAM,HARYANA,IN,122001,GURUGRAM,HARYANA,IN,122004,359,304.24,54.76,0.09,0.09,0,0,0,359,304.24,27.38,27.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0.76,0.0025,0.76,0,0,0,0,,MFN,PayStation,,
06ABOCS1954R1ZG,IN-209,"2025-08-02 11:30:26",Refund,404-8957066-0633939,A0292917ECGWKFOBZ9FD,"2025-08-02 12:48:56","2025-08-02 11:16:04",491451807860,1,"10  Niacinamide Serum with 1  Zinc PCA  0 5  Bakuchiol  Moringa   Tulsi Extract   Brightening Face Serum for Glowing Skin  Acne Marks  Dark Spots  Pig",B0F66GJN8Y,,X3-Z7YA-42X2,A_GEN_STANDARD,Gurugram,HARYANA,IN,122001,GURUGRAM,HARYANA,IN,122001,"GANGAPUR CITY",RAJASTHAN,IN,322201,-419,-355.08,-63.92,0,0,0,0.18,0,419,-355.08,0,0,-63.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,-1.78,,MFN,COD,CN-23,"2025-08-10 09:14:14"
06ABOCS1954R1ZG,IN-244,"2025-08-06 05:24:07",Refund,402-4837821-6805911,A08478121YOZQTR8EQFOF,"2025-08-06 14:43:21","2025-08-06 05:09:51",494077157369,1,"Ultra Light Sunscreen SPF 50 PA       Non Greasy  No White Cast   For Oily  Dry   Sensitive Skin   Broad Spectrum UVA UVB Protection   With Niacinamid",B0F64QJJ2M,,S7-EQ0J-9S4C,A_GEN_STANDARD,Gurugram,HARYANA,IN,122001,GURUGRAM,HARYANA,IN,122001,AGRA,"UTTAR PRADESH",IN,282006,-359,-304.24,-54.76,0,0,0,0.18,0,359,-304.24,0,0,-54.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,-1.52,,MFN,COD,CN-24,"2025-08-10 21:51:46"
06ABOCS1954R1ZG,IN-241,"2025-08-05 22:15:24",Refund,404-1901322-6634736,A07323985AUIJDBBN55Y,"2025-08-06 14:43:22","2025-08-05 22:00:38",494251728075,1,"Ultra Light Sunscreen SPF 50 PA       Non Greasy  No White Cast   For Oily  Dry   Sensitive Skin   Broad Spectrum UVA UVB Protection   With Niacinamid",B0F64QJJ2M,,S7-EQ0J-9S4C,A_GEN_STANDARD,Gurugram,HARYANA,IN,122001,GURUGRAM,HARYANA,IN,122001,Bikaner,RAJASTHAN,IN,334004,-359,-304.24,-54.76,0,0,0,0.18,0,359,-304.24,0,0,-54.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,-1.52,,MFN,COD,CN-25,"2025-08-11 04:17:40"
06ABOCS1954R1ZG,IN-269,"2025-08-10 15:20:37",Shipment,404-4657598-6274735,A067181426E6KI7U5KH07,"2025-08-11 11:38:37","2025-08-10 15:05:45",493750612617,1,"10  Niacinamide Serum with 1  Zinc PCA  0 5  Bakuchiol  Moringa   Tulsi Extract   Brightening Face Serum for Glowing Skin  Acne Marks  Dark Spots  Pig",B0F66GJN8Y,,X3-Z7YA-42X2,A_GEN_STANDARD,Gurugram,HARYANA,IN,122001,GURUGRAM,HARYANA,IN,122001,Saharanpur,"UTTAR PRADESH",IN,247001,419,355.08,63.92,0,0,0,0.18,0,419,355.08,0,0,63.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,1.78,,MFN,COD,,
06ABOCS1954R1ZG,IN-270,"2025-08-10 16:39:38",Shipment,408-1026730-0610717,A0379891YFPE4DK6SDJ1,"2025-08-11 11:38:37","2025-08-10 16:25:12",495361090716,1,"10  Niacinamide Serum with 1  Zinc PCA  0 5  Bakuchiol  Moringa   Tulsi Extract   Brightening Face Serum for Glowing Skin  Acne Marks  Dark Spots  Pig",B0F66GJN8Y,,X3-Z7YA-42X2,A_GEN_STANDARD,Gurugram,HARYANA,IN,122001,GURUGRAM,HARYANA,IN,122001,PATHARDI,MAHARASHTRA,IN,414102,419,355.08,63.92,0,0,0,0.18,0,419,355.08,0,0,63.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,1.78,,MFN,COD,,
06ABOCS1954R1ZG,IN-271,"2025-08-10 18:52:04",Shipment,171-1652783-2182727,A06945182PKWN4G0WG7H9,"2025-08-11 11:38:37","2025-08-10 18:37:24",494851647242,1,"Ultra Light Sunscreen SPF 50 PA       Non Greasy  No White Cast   For Oily  Dry   Sensitive Skin   Broad Spectrum UVA UVB Protection   With Niacinamid",B0F64QJJ2M,,S7-EQ0J-9S4C,A_GEN_STANDARD,Gurugram,HARYANA,IN,122001,GURUGRAM,HARYANA,IN,122001,BENGALURU,KARNATAKA,IN,560035,359,304.24,54.76,0,0,0,0.18,0,359,304.24,0,0,54.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,1.52,,MFN,COD,,
06ABOCS1954R1ZG,IN-272,"2025-08-10 21:50:28",Shipment,171-3795721-5221946,A08617082L12DM5JCGVRM,"2025-08-11 11:40:20","2025-08-10 21:37:24",493701370638,1,"2  Salicylic Acid Serum with 5  Niacinamide   0 5  Bakuchiol   Acne Relief  Oil Control  Pore Minimizing  Anti Acne Face Serum for Oily Skin  Pimples",B0F66VDPB8,,ZC-ZK5O-LV28,A_GEN_STANDARD,Gurugram,HARYANA,IN,122001,GURUGRAM,HARYANA,IN,122001,BENGALURU,KARNATAKA,IN,560032,419,355.08,63.92,0,0,0,0.18,0,419,355.08,0,0,63.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,1.78,,MFN,GC_PayStation,,
06ABOCS1954R1ZG,IN-236,"2025-08-04 15:02:22",Refund,407-9971718-1625146,A00638646Y80SLP2D1IB,"2025-08-05 11:02:57","2025-08-04 14:47:46",492716439401,1,"10  Niacinamide Serum with 1  Zinc PCA  0 5  Bakuchiol  Moringa   Tulsi Extract   Brightening Face Serum for Glowing Skin  Acne Marks  Dark Spots  Pig",B0F66GJN8Y,,X3-Z7YA-42X2,A_GEN_STANDARD,Gurugram,HARYANA,IN,122001,GURUGRAM,HARYANA,IN,122001,NAVELIM,GOA,IN,403707,-419,-355.08,-63.92,0,0,0,0.18,0,419,-355.08,0,0,-63.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,-1.78,,MFN,COD,CN-27,"2025-08-12 04:56:37"
06ABOCS1954R1ZG,IN-273,"2025-08-11 18:02:03",Shipment,171-0395317-7092351,A071202215Q80YYEX0PTE,"2025-08-12 11:36:43","2025-08-11 17:49:13",493855902408,1,"10  Niacinamide Serum with 1  Zinc PCA  0 5  Bakuchiol  Moringa   Tulsi Extract   Brightening Face Serum for Glowing Skin  Acne Marks  Dark Spots  Pig",B0F66GJN8Y,,X3-Z7YA-42X2,A_GEN_STANDARD,Gurugram,HARYANA,IN,122001,GURUGRAM,HARYANA,IN,122001,GHAZIABAD,"UTTAR PRADESH",IN,201009,419,355.08,63.92,0,0,0,0.18,0,419,355.08,0,0,63.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,1.78,,MFN,PayStation,,
06ABOCS1954R1ZG,IN-276,"2025-08-12 10:29:40",Shipment,406-8162616-1857939,A03526767WVTRRE3CTQR,"2025-08-12 15:26:44","2025-08-12 10:15:01",496118961866,1,"Ultra Light Sunscreen SPF 50 PA       Non Greasy  No White Cast   For Oily  Dry   Sensitive Skin   Broad Spectrum UVA UVB Protection   With Niacinamid",B0F64QJJ2M,,S7-EQ0J-9S4C,A_GEN_STANDARD,Gurugram,HARYANA,IN,122001,GURUGRAM,HARYANA,IN,122001,BENGALURU,KARNATAKA,IN,560056,359,304.24,54.76,0,0,0,0.18,0,359,304.24,0,0,54.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,1.52,,MFN,COD,,
06ABOCS1954R1ZG,IN-274,"2025-08-11 21:16:52",Shipment,407-6281324-2937943,A01866463O92LB1HMMLCH,"2025-08-12 15:26:46","2025-08-11 21:02:54",494710180073,1,"10  Niacinamide Serum with 1  Zinc PCA  0 5  Bakuchiol  Moringa   Tulsi Extract   Brightening Face Serum for Glowing Skin  Acne Marks  Dark Spots  Pig",B0F66GJN8Y,,X3-Z7YA-42X2,A_GEN_STANDARD,Gurugram,HARYANA,IN,122001,GURUGRAM,HARYANA,IN,122001,Itanagar,"ARUNACHAL PRADESH",IN,791111,419,355.08,63.92,0,0,0,0.18,0,419,355.08,0,0,63.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,1.78,,MFN,COD,,
06ABOCS1954R1ZG,IN-275,"2025-08-12 08:49:59",Shipment,171-3584216-5867568,A0514433331Z249PZE5TU,"2025-08-12 15:26:44","2025-08-12 08:35:24",496179444442,1,"Ultra Light Sunscreen SPF 50 PA       Non Greasy  No White Cast   For Oily  Dry   Sensitive Skin   Broad Spectrum UVA UVB Protection   With Niacinamid",B0F64QJJ2M,,S7-EQ0J-9S4C,A_GEN_STANDARD,Gurugram,HARYANA,IN,122001,GURUGRAM,HARYANA,IN,122001,BENGALURU,KARNATAKA,IN,560066,359,304.24,54.76,0,0,0,0.18,0,359,304.24,0,0,54.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,1.52,,MFN,COD,,
06ABOCS1954R1ZG,IN-286,"2025-08-13 18:49:43",Cancel,404-4683083-4826737,A03781075CTQ218EW5TY,,,496554170540,1,,B0F66GJN8Y,,X3-Z7YA-42X2,A_GEN_STANDARD,Gurugram,HARYANA,IN,122001,GURUGRAM,HARYANA,IN,122001,Surendranagar,GUJARAT,IN,363002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
06ABOCS1954R1ZG,IN-242,"2025-08-05 22:53:40",Refund,402-3462192-6880314,A100885816L8934Y0JZOS,"2025-08-06 14:43:22","2025-08-05 22:40:30",495176221527,1,"10  Niacinamide Serum with 1  Zinc PCA  0 5  Bakuchiol  Moringa   Tulsi Extract   Brightening Face Serum for Glowing Skin  Acne Marks  Dark Spots  Pig",B0F66GJN8Y,,X3-Z7YA-42X2,A_GEN_STANDARD,Gurugram,HARYANA,IN,122001,GURUGRAM,HARYANA,IN,122001,JAFRABAD,MAHARASHTRA,IN,431206,-419,-355.08,-63.92,0,0,0,0.18,0,419,-355.08,0,0,-63.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,-1.78,,MFN,COD,CN-28,"2025-08-14 08:19:21"
06ABOCS1954R1ZG,IN-288,"2025-08-14 12:41:09",Cancel,407-8948562-8197908,A03951631BUV60VSCIDMO,,,496467398399,1,,B0F66GJN8Y,,X3-Z7YA-42X2,A_GEN_STANDARD,Gurugram,HARYANA,IN,122001,GURUGRAM,HARYANA,IN,122001,NADIAD,GUJARAT,IN,387001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
06ABOCS1954R1ZG,IN-280,"2025-08-12 21:15:18",Shipment,402-0375391-7586751,A04840733EDCD9ZZSQUEF,"2025-08-14 14:54:34","2025-08-12 21:00:52",496249176018,1,"Ultra Light Sunscreen SPF 50 PA       Non Greasy  No White Cast   For Oily  Dry   Sensitive Skin   Broad Spectrum UVA UVB Protection   With Niacinamid",B0F64QJJ2M,,S7-EQ0J-9S4C,A_GEN_STANDARD,Gurugram,HARYANA,IN,122001,GURUGRAM,HARYANA,IN,122001,BHOPAL,"MADHYA PRADESH",IN,462044,359,304.24,54.76,0,0,0,0.18,0,359,304.24,0,0,54.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,1.52,,MFN,COD,,
06ABOCS1954R1ZG,IN-283,"2025-08-13 07:20:37",Shipment,405-4578194-6793960,A0045912N7XDEQW45F1K,"2025-08-14 14:54:36","2025-08-13 07:06:06",496248562944,1,"10  Niacinamide Serum with 1  Zinc PCA  0 5  Bakuchiol  Moringa   Tulsi Extract   Brightening Face Serum for Glowing Skin  Acne Marks  Dark Spots  Pig",B0F66GJN8Y,,X3-Z7YA-42X2,A_GEN_STANDARD,Gurugram,HARYANA,IN,122001,GURUGRAM,HARYANA,IN,122001,LOSAL,RAJASTHAN,IN,332025,419,355.08,63.92,0,0,0,0.18,0,419,355.08,0,0,63.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,1.78,,MFN,COD,,
06ABOCS1954R1ZG,IN-281,"2025-08-12 22:19:07",Shipment,406-7202586-9535543,A0282212105FZ07GRWCO7,"2025-08-14 14:54:35","2025-08-12 22:04:32",496256394000,1,"10  Niacinamide Serum with 1  Zinc PCA  0 5  Bakuchiol  Moringa   Tulsi Extract   Brightening Face Serum for Glowing Skin  Acne Marks  Dark Spots  Pig",B0F66GJN8Y,,X3-Z7YA-42X2,A_GEN_STANDARD,Gurugram,HARYANA,IN,122001,GURUGRAM,HARYANA,IN,122001,GWALIOR,"MADHYA PRADESH",IN,474004,419,355.08,63.92,0,0,0,0.18,0,419,355.08,0,0,63.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,1.78,,MFN,COD,,
06ABOCS1954R1ZG,IN-279,"2025-08-12 19:30:07",Shipment,404-5263121-6215515,A0065241838EJ0837C8B,"2025-08-14 14:54:35","2025-08-12 19:15:48",496575184466,1,"Ultra Light Sunscreen SPF 50 PA       Non Greasy  No White Cast   For Oily  Dry   Sensitive Skin   Broad Spectrum UVA UVB Protection   With Niacinamid",B0F64QJJ2M,,S7-EQ0J-9S4C,A_GEN_STANDARD,Gurugram,HARYANA,IN,122001,GURUGRAM,HARYANA,IN,122001,KOLAR,KARNATAKA,IN,563101,359,304.24,54.76,0,0,0,0.18,0,359,304.24,0,0,54.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,1.52,,MFN,COD,,
06ABOCS1954R1ZG,IN-282,"2025-08-12 23:37:12",Shipment,408-6985315-6598703,A06896223BCGC5ZR4JO8N,"2025-08-14 14:54:36","2025-08-12 23:23:11",496510330186,1,"10  Niacinamide Serum with 1  Zinc PCA  0 5  Bakuchiol  Moringa   Tulsi Extract   Brightening Face Serum for Glowing Skin  Acne Marks  Dark Spots  Pig",B0F66GJN8Y,,X3-Z7YA-42X2,A_GEN_STANDARD,Gurugram,HARYANA,IN,122001,GURUGRAM,HARYANA,IN,122001,KAIRANA,"UTTAR PRADESH",IN,247774,419,355.08,63.92,0,0,0,0.18,0,419,355.08,0,0,63.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,1.78,,MFN,PayStation,,
06ABOCS1954R1ZG,IN-278,"2025-08-12 18:07:41",Shipment,404-6942457-8613913,A02938372KSFQO8P16RUY,"2025-08-14 14:54:35","2025-08-12 17:54:51",496527004602,1,"10  Niacinamide Serum with 1  Zinc PCA  0 5  Bakuchiol  Moringa   Tulsi Extract   Brightening Face Serum for Glowing Skin  Acne Marks  Dark Spots  Pig",B0F66GJN8Y,,X3-Z7YA-42X2,A_GEN_STANDARD,Gurugram,HARYANA,IN,122001,GURUGRAM,HARYANA,IN,122001,MUZAFFARNAGAR,"UTTAR PRADESH",IN,251001,419,355.08,63.92,0,0,0,0.18,0,419,355.08,0,0,63.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,1.78,,MFN,NB,,
06ABOCS1954R1ZG,IN-285,"2025-08-13 16:44:39",Shipment,402-0179249-2327519,A04669388YCMBNUJVSJX,"2025-08-14 15:02:03","2025-08-13 16:30:03",496135742315,1,"10  Niacinamide Serum with 1  Zinc PCA  0 5  Bakuchiol  Moringa   Tulsi Extract   Brightening Face Serum for Glowing Skin  Acne Marks  Dark Spots  Pig",B0F66GJN8Y,,X3-Z7YA-42X2,A_GEN_STANDARD,Gurugram,HARYANA,IN,122001,GURUGRAM,HARYANA,IN,122001,JAMMU,"JAMMU & KASHMIR",IN,181133,419,355.08,63.92,0,0,0,0.18,0,419,355.08,0,0,63.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,1.78,,MFN,COD,,
06ABOCS1954R1ZG,IN-287,"2025-08-14 11:04:02",Shipment,402-3640674-6927500,A014203229CGIRGS6OF50,"2025-08-14 15:02:00","2025-08-14 10:49:31",496371004363,1,"10  Niacinamide Serum with 1  Zinc PCA  0 5  Bakuchiol  Moringa   Tulsi Extract   Brightening Face Serum for Glowing Skin  Acne Marks  Dark Spots  Pig",B0F66GJN8Y,,X3-Z7YA-42X2,A_GEN_STANDARD,Gurugram,HARYANA,IN,122001,GURUGRAM,HARYANA,IN,122001,Mumbai,MAHARASHTRA,IN,400012,419,355.08,63.92,0,0,0,0.18,0,419,355.08,0,0,63.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,1.78,,MFN,COD,,
